city,week,notifications,burden,threshold,target,split,reporter_coverage,lag_1,lag_2,lag_4,lag_8,lag_13,lag_52,rolling_4_mean,rolling_4_sum,rolling_4_std,rolling_4_max,rolling_8_mean,rolling_8_sum,rolling_8_std,rolling_8_max,change_1,growth_1,acceleration,change_4,seasonal_difference,rain,rain_lag4,rain_mean4,temperature,temperature_lag4,temperature_mean4,humidity,humidity_lag4,humidity_mean4,wind,wind_lag4,wind_mean4,reporters,reporter_hhi,reporter_top_share,avs_ivs_mean,avs_ivs_iqr,avs_idhm_mean,avs_idhm_iqr,avs_renda_per_capita_mean,avs_renda_per_capita_iqr,avs_proporcao_sem_agua_esgoto_mean,avs_proporcao_sem_agua_esgoto_iqr,calendar_sin,calendar_cos
4314902,2022-10-23,0,20,774.2,0,development,,2,0,2,1,9,2,0.5,2,1,2,1.25,10,1.0350983,2,-2,-0.66666667,-4,-0.5,-2,11,6.8,10.8,22.54,18.66,19.8675,67.99,75.85,75.305,1.61,1.54,1.655,0,,,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,-0.92880069,0.37057966
4314902,2022-10-30,0,27,774.2,0,development,,0,2,0,2,12,1,0.5,2,1,2,1,8,1.069045,2,0,0,2,0,-1,53,17.4,19.7,18.67,18.41,19.9325,67.67,75.91,73.245,1.82,1.51,1.7325,0,,,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,-0.8775574,0.47947159
4314902,2022-11-06,3,36,774.2,0,development,1,0,0,0,2,6,1,1.25,5,1.5,3,1.125,9,1.2464235,3,3,3,3,0.75,2,12.4,12,19.8,20.09,17.34,20.62,78.06,77.22,73.455,1.6,1.82,1.6775,3,0.33333333,0.33333333,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,-0.81360417,0.58141918
4314902,2022-11-13,8,36,774.2,0,development,1,3,0,2,2,4,2,2.75,11,3.7749172,8,1.875,15,2.7483761,8,5,1.25,2,1.5,6,18.2,2.8,23.65,23.79,21.18,21.2725,63.41,80.1,69.2825,1.56,1.68,1.6475,8,0.125,0.125,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,-0.73786724,0.67494588
4314902,2022-11-20,9,27,774.2,0,development,1,8,3,0,2,3,3,5,20,4.2426407,9,2.75,22,3.7321001,9,1,0.11111111,-4,2.25,6,20.8,11,26.1,23.5,22.54,21.5125,71.78,67.99,70.23,1.5,1.61,1.62,9,0.11111111,0.11111111,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,-0.65144353,0.75869712
4314902,2022-11-27,7,21,774.2,0,development,1,9,8,0,0,1,1,6.75,27,2.6299556,9,3.625,29,3.8149143,9,-2,-0.2,-3,1.75,6,3.2,53,13.65,25.73,18.67,23.2775,75.36,67.67,72.1525,2.16,1.82,1.705,7,0.14285714,0.14285714,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,-0.55558476,0.83145991
4314902,2022-12-04,12,9,774.2,0,development,1,7,9,3,0,2,1,9,36,2.1602469,12,5.125,41,4.4860896,12,5,0.625,7,2.25,11,5.2,12.4,11.85,26.44,20.09,24.865,74.58,78.06,71.2825,1.52,1.6,1.685,9,0.13888889,0.25,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,-0.45167927,0.89218038
4314902,2022-12-11,8,3,774.2,0,development,1,12,7,8,2,2,2,9,36,2.1602469,12,5.875,47,4.3895167,12,-4,-0.30769231,-9,0,6,21.6,18.2,12.7,24.48,23.79,25.0375,66.67,63.41,72.0975,1.71,1.56,1.7225,8,0.125,0.125,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,-0.34123196,0.93997912
4314902,2022-12-18,0,6,774.2,0,development,,8,12,9,0,2,2,6.75,27,4.9916597,12,5.875,47,4.3895167,12,-8,-0.88888889,-4,-2.25,-2,7.4,20.8,9.35,24.05,23.5,25.175,69.45,71.78,71.515,2.27,1.5,1.915,0,,,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,-0.22584248,0.97416383
4314902,2022-12-25,1,5,774.2,0,development,1,0,8,7,0,2,1,5.25,21,5.7373048,12,6,48,4.2088342,12,1,1,9,-1.5,0,26.8,3.2,15.25,24.36,25.73,24.8325,65.98,75.36,69.17,1.48,2.16,1.745,1,1,1,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,-0.10718205,0.99423941
4314902,2023-01-01,0,5,774.2,0,development,,1,0,12,3,0,0,2.25,9,3.8622101,8,5.625,45,4.6271713,12,-1,-0.5,-2,-3,0,10.2,5.2,16.5,26.37,26.44,24.815,64.3,74.58,66.6,1.7,1.52,1.79,0,,,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,0.017201929,0.99985204
4314902,2023-01-08,2,4,774.2,0,development,1,0,1,8,8,0,1,0.75,3,0.95742711,2,4.875,39,4.6732522,12,2,2,3,-1.5,1,15.4,21.6,14.95,26.61,24.48,25.3475,66.69,66.67,66.605,1.58,1.71,1.7575,2,0.5,0.5,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,0.1371882,0.990545
4314902,2023-01-15,3,9,774.2,0,development,1,2,0,0,9,2,2,1.5,6,1.2909944,3,4.125,33,4.3895167,12,1,0.33333333,-1,0.75,1,10,7.4,15.6,26.76,24.05,26.025,76.21,69.45,68.295,1.99,2.27,1.6875,2,0.55555556,0.66666667,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,0.25518754,0.96689158
4314902,2023-01-22,0,12,774.2,0,development,,3,2,1,7,0,0,1.25,5,1.5,3,3.25,26,4.4320263,12,-3,-0.75,-4,-0.25,0,17.6,26.8,13.3,29.12,24.36,27.215,69.61,65.98,69.2025,1.43,1.48,1.675,0,,,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,0.3694909,0.92923435
4314902,2023-01-29,0,24,774.2,0,development,,0,3,0,12,0,1,1.25,5,1.5,3,1.75,14,2.7645718,8,0,0,3,0,-1,13.6,10.2,14.15,27.42,26.37,27.4775,74.29,64.3,71.7,1.48,1.7,1.62,0,,,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,0.47844282,0.87811871
4314902,2023-02-05,1,52,774.2,0,development,1,0,0,2,8,3,0,1,4,1.4142136,3,0.875,7,1.1259916,3,1,1,1,-0.25,1,0.2,15.4,10.35,27.35,26.61,27.6625,64.98,66.69,71.2725,1.45,1.58,1.5875,1,1,1,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,0.58046528,0.814285
4314902,2023-02-12,8,104,774.2,0,development,1,1,0,3,0,8,2,2.25,9,3.8622101,8,1.875,15,2.6958964,8,7,3.5,6,1.25,6,73.8,10,26.3,25.89,26.76,27.445,68.34,76.21,69.305,1.58,1.99,1.485,6,0.1875,0.25,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,0.67408068,0.73865773
4314902,2023-02-19,3,241,774.2,0,development,1,8,1,0,1,9,11,3,12,3.5590261,8,2.125,17,2.6958964,8,-5,-0.55555556,-12,0.75,-8,28.8,17.6,29.1,23.15,29.12,25.9525,77.53,69.61,71.285,1.32,1.43,1.4575,3,0.33333333,0.33333333,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,0.75793315,0.65233223
4314902,2023-02-26,12,435,774.2,0,development,1,3,8,0,0,7,14,6,24,4.9665548,12,3.625,29,4.2405357,12,9,2.25,14,3,-2,9.8,13.6,28.15,26.06,27.42,25.6125,76.66,74.29,71.8775,1.06,1.48,1.3525,10,0.11111111,0.16666667,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,0.83080822,0.5565588
4314902,2023-03-05,29,686,774.2,0,development,1,12,3,1,2,12,116,13,52,11.284207,29,7,56,9.8270763,29,17,1.3076923,8,7,-87,19.6,0.2,33,26.64,27.35,25.435,80.55,64.98,75.77,1.4,1.45,1.34,16,0.091557669,0.17241379,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,0.89165043,0.45272454
4314902,2023-03-12,60,1072,774.2,1,development,1,29,12,8,3,8,263,26,104,25.099801,60,14.125,113,20.917781,60,31,1.0333333,14,13,-203,0,73.8,14.55,28.19,25.89,26.01,70.52,68.34,76.315,1.57,1.58,1.3375,16,0.12,0.18333333,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,0.93957857,0.34233333
4314902,2023-03-19,140,1467,774.2,1,development,1,60,29,3,0,0,386,60.25,241,56.758993,140,31.625,253,48.192879,140,80,1.3114754,49,34.25,-246,27.8,28.8,14.3,26.51,23.15,26.85,75.73,77.53,75.865,1.42,1.32,1.3625,35,0.075408163,0.13571429,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,0.97389849,0.22698399
4314902,2023-03-26,206,1859,774.2,1,development,1,140,60,12,0,1,472,108.75,435,79.939039,206,57.375,459,75.932183,206,66,0.46808511,-14,48.5,-266,32.6,9.8,20,24.05,26.06,26.3475,72.92,76.66,74.93,1.45,1.06,1.46,38,0.11414836,0.24271845,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,0.99411312,0.10834716
4314902,2023-04-02,280,2145,774.2,1,development,1,206,140,29,1,0,544,171.5,686,93.785216,280,92.25,738,104.89008,280,74,0.35748792,8,62.75,-264,0,19.6,15.1,21.7,26.64,25.1125,74.02,80.55,73.2975,1.45,1.4,1.4725,40,0.081683673,0.175,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,0.99992968,-0.011858886
4314902,2023-04-09,446,2427,774.2,1,development,1,280,206,60,8,2,513,268,1072,131.72699,446,147,1176,156.33024,446,166,0.59074733,92,96.5,-67,10.4,0,17.7,23.36,28.19,23.905,72.82,70.52,73.8725,1.36,1.57,1.42,45,0.087112148,0.20852018,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,0.99126393,-0.13189318
4314902,2023-04-16,535,2371,774.2,1,development,1,446,280,140,3,3,986,366.75,1467,150.50443,535,213.5,1708,194.75406,535,89,0.19910515,-77,98.75,-451,13.6,27.8,14.15,19.11,26.51,22.055,73.2,75.73,73.24,1.34,1.42,1.4,54,0.067153463,0.13271028,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,0.96824139,-0.25001722
4314902,2023-04-23,598,2259,774.2,1,development,1,535,446,206,12,0,704,464.75,1859,138.05162,598,286.75,2294,217.06401,598,63,0.11753731,-26,98,-106,11.2,32.6,8.8,21.41,24.05,21.395,75.12,72.92,73.79,1.12,1.45,1.3175,67,0.063013837,0.15886288,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,0.93119549,-0.36452018
4314902,2023-04-30,566,2145,774.2,1,development,1,598,535,280,29,0,406,536.25,2145,65.433809,598,353.875,2831,208.84611,598,-32,-0.053422371,-95,71.5,160,77.6,0,28.2,20.48,21.7,21.09,88.34,74.02,77.37,1.25,1.45,1.2675,66,0.057979248,0.1590106,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,0.88066278,-0.47374368
4314902,2023-05-07,728,1624,774.2,1,development,1,566,598,446,60,1,273,606.75,2427,84.826784,728,437.375,3499,208.10227,728,162,0.28571429,194,70.5,455,25.6,10.4,32,18.22,23.36,19.805,81.18,72.82,79.46,1.18,1.36,1.2225,94,0.047337278,0.14010989,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,0.81737514,-0.57610579
4314902,2023-05-14,479,1358,774.2,1,development,1,728,566,535,140,8,328,592.75,2371,103.2388,728,479.75,3838,169.90817,728,-249,-0.34156379,-411,-14,151,0.6,13.6,28.75,18.26,19.11,19.5925,78.17,73.2,80.7025,0.9,1.34,1.1125,69,0.042873767,0.13152401,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,0.74224919,-0.67012398
4314902,2023-05-21,486,1002,774.2,1,development,1,479,728,598,206,3,137,564.75,2259,115.76809,728,514.75,4118,129.49435,728,7,0.014583333,256,-28,349,2.8,11.2,26.65,21.38,21.41,19.585,77.27,75.12,81.24,0.96,1.12,1.0725,71,0.05884943,0.14814815,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,0.656373,-0.75443653
4314902,2023-05-28,452,623,774.2,0,development,1,486,479,566,280,12,107,536.25,2145,128.67109,728,536.25,4290,94.501323,728,-34,-0.069815195,-41,-28.5,345,0.4,77.6,7.35,17.86,20.48,18.93,76.04,88.34,78.165,1.04,1.25,1.02,71,0.0503857,0.13495575,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,0.56099035,-0.82782234
4314902,2023-06-04,207,494,774.2,0,development,1,452,486,728,446,29,94,406,1624,133.47409,486,506.375,4051,149.10872,728,-245,-0.54083885,-211,-130.25,113,30.2,25.6,8.5,20.14,18.22,19.41,76.36,81.18,76.96,0.96,1.18,0.965,53,0.045391958,0.12560386,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,0.45748269,-0.88921853
4314902,2023-06-11,213,328,774.2,0,development,1,207,452,479,535,60,28,339.5,1358,150.19654,486,466.125,3729,180.44504,728,6,0.028846154,251,-66.5,185,201,0.6,58.6,13.1,18.26,18.12,82.22,78.17,77.9725,1.81,0.9,1.1925,50,0.050012123,0.11267606,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,0.34734916,-0.93773587
4314902,2023-06-18,130,244,774.2,0,development,1,213,207,486,598,140,34,250.5,1002,139.54808,452,407.625,3261,205.6814,728,-83,-0.38785047,-89,-89,96,11,2.8,60.65,15.71,21.38,16.7025,84.94,77.27,79.89,0.94,0.96,1.1875,34,0.069467456,0.13846154,0.23883284,0.195,0.76325075,0.208,1420.3342,1135.95,0.64767164,0.44,0.23218486,-0.97267168
